Date,mean_sst,Date_30,Date_60,SST_D30,SST_D60,SST_meanPLD_30,SST_maxPLD_30,SST_minPLD_30,SST_meanPLD_60,SST_maxPLD_60,SST_minPLD_60,SST_meanPLD_early,mean_sst_spawnwin,up_33,up_36,up_33_30,up_36_30,up_33_60,up_36_60,up33_meanPLD_30,up33_meanPLD_60,up36_meanPLD_30,up36_meanPLD_60,up33_meanPLD_early,up36_meanPLD_early,chla,chla_60,chla_meanPLD_30,chla_meanPLD_60,Mean_NPP,NPP_D30,NPP_D60,NPP_meanPLD_30,NPP_meanPLD_60,NPP_maxPLD_30,NPP_maxPLD_60,NPP_meanPLD_early,cuti_34,beuit_34N,cuti_30,beuti_30,cuti_60,beuti_60,cuti_maxPLD_30,cuti_maxPLD_60,cuti_meanPLD_30,cuti_meanPLD_60,beuti_maxPLD_30,beuti_maxPLD_60,beuti_meanPLD_30,beuti_meanPLD_60,cuti_meanPLD_early,beuti_meanPLD_early,slh_anom,slh_30,slh_60,slh_maxPLD_30,slh_maxPLD_60,slh_meanPLD_30,slh_meanPLD_60,slh_meanPLD_early
8/15/2000,16.87388889,7/16/2000,6/16/2000,17.64465278,15.08111111,16.65384723,18.12159722,15.2875,16.7555539,18.46222222,14.6275,16.85726057,17.51823412,53,159,175,151,109,33,125.0333333,130.2666667,158.2333333,139.8833333,135.5,121.5333333,1.351955574,0.568287522,2.751856878,1.860593776,1843,3301,718,2734.206897,2375.206897,4642,4642,2016.206897,0.29,0.089,0.602,0.263,-0.101,-0.126,1.987,1.987,0.63,0.509833333,4.002,4.002,0.644,0.43585,0.389666667,0.2277,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2000,17.6200716,7/17/2000,6/17/2000,17.30479167,14.6275,16.66435656,18.12159722,15.2875,16.80543009,18.46222222,15.11569444,16.94650363,16.94717857,87,216,178,161,36,23,122,131.1166667,160.0666667,143.1,140.2333333,126.1333333,1.098613252,0.568287522,2.697308278,1.869432538,1862,4004,797,2660.344828,2393.568966,4642,4642,2126.793103,0.527,0.14,0.804,0.534,-0.335,-0.359,1.987,1.987,0.620766667,0.5242,4.002,4.002,0.630866667,0.444166667,0.427633333,0.257466667,NA,NA,NA,NA,NA,NA,NA,NA
8/17/2000,17.98606481,7/18/2000,6/18/2000,16.95631944,15.12618056,16.6986814,18.12159722,15.2875,16.85309483,18.46222222,15.11569444,17.00750826,16.50498611,104,219,155,218,54,90,120.3,131.95,160.1,145.25,143.6,130.4,1.997521897,0.439476117,2.716690655,1.893253111,1862,3962,910,2587.931034,2409.982759,4642,4642,2232.034483,0.16,0.062,0.832,0.85,-0.649,-0.791,1.987,1.987,0.598366667,0.537683333,4.002,4.002,0.6046,0.458383333,0.477,0.312166667,NA,NA,NA,NA,NA,NA,NA,NA
8/18/2000,18.214375,7/19/2000,6/19/2000,15.33166667,16.18006944,16.79477168,18.214375,15.2875,16.88699992,18.46222222,15.11569444,16.97922816,16.09811569,104,237,159,257,82,94,118.4666667,132.3166667,159.4333333,147.6333333,146.1666667,135.8333333,0.735158101,0.708244039,2.652237156,1.896034287,1716,3947,926,2511,2423.603448,4642,4642,2336.206897,-0.014,-0.005,1.339,1.923,-0.113,-0.101,1.987,1.987,0.553266667,0.539333333,4.002,4.002,0.540333333,0.459983333,0.5254,0.379633333,NA,NA,NA,NA,NA,NA,NA,NA
8/19/2000,18.61201389,7/20/2000,6/20/2000,15.2875,16.45361111,16.90558881,18.61201389,15.61030068,16.9229733,18.61201389,15.11569444,16.94035779,15.81932402,149,195,159,217,61,26,118.1333333,133.7833333,158.7,150.45,149.4333333,142.2,1.037275275,0.682871781,2.600093008,1.905997607,1716,3904,844,2435.551724,2438.637931,4642,4642,2441.724138,0.617,0.181,1.987,4.002,0.371,0.272,1.296,1.987,0.5076,0.543433333,2.505,4.002,0.412966667,0.458466667,0.579266667,0.503966667,NA,NA,NA,NA,NA,NA,NA,NA
8/20/2000,18.34097222,7/21/2000,6/21/2000,15.61030068,16.41102776,16.99661119,18.61201389,15.81743056,16.95513904,18.61201389,15.11569444,16.91366689,15.71530546,168,227,151,207,94,54,118.7,135.0166667,159.3666667,153.3333333,151.3333333,147.3,0.88972608,0.682871781,2.538469795,1.909022307,1161,2928,NA,2374.62069,2416.983051,4642,4642,2457.933333,1.14,0.336,0.986,2.505,0.467,0.321,1.296,1.987,0.512733333,0.55465,1.191,4.002,0.340666667,0.458716667,0.596566667,0.576766667,NA,NA,NA,NA,NA,NA,NA,NA
8/21/2000,17.80222222,7/22/2000,6/22/2000,15.91083333,16.54118056,17.05965749,18.61201389,15.81743056,16.9761564,18.61201389,15.11569444,16.89265532,16.17248601,138,163,128,187,117,151,119.0333333,135.3666667,158.5666667,153.5333333,151.7,148.5,0.920481141,0.504519003,2.547474346,1.912982463,1158,2978,794,2311.862069,2423.152542,4642,4642,2530.733333,0.68,0.315,0.503,1.191,0.199,0.143,1.296,1.987,0.518633333,0.562666667,0.943,4.002,0.311466667,0.461583333,0.6067,0.6117,NA,NA,NA,NA,NA,NA,NA,NA
8/22/2000,18.06201389,7/23/2000,6/23/2000,16.4362266,16.810625,17.1138504,18.61201389,15.81743056,16.99701288,18.61201389,15.11569444,16.88017537,16.73930545,124,90,75,138,115,122,120.6666667,135.5166667,156.9666667,153,150.3666667,149.0333333,0.835138979,0.380252179,2.503501478,1.91552025,1151,3025,818,2247.241379,2428.79661,4642,4642,2604.3,0.346,0.135,-0.215,-0.423,-0.063,-0.044,1.296,1.987,0.537333333,0.569483333,0.943,4.002,0.330066667,0.464566667,0.601633333,0.599066667,NA,NA,NA,NA,NA,NA,NA,NA
8/23/2000,18.72416667,7/24/2000,6/24/2000,17.61756944,16.699375,17.15073697,18.72416667,15.81743056,17.03075941,18.72416667,15.11569444,16.91078185,17.06025921,112,108,141,181,70,41,119.7,136.2166667,154.5333333,154.1166667,152.7333333,153.7,0.653307154,0.723821102,1.608642139,1.918000052,1144,2969,869,2184.310345,2433.457627,4642,4642,2674.3,0.333,0.098,0.174,0.212,-0.328,-0.213,1.296,1.987,0.542633333,0.5805,0.943,4.002,0.326266667,0.46975,0.618366667,0.613233333,NA,NA,NA,NA,NA,NA,NA,NA
8/24/2000,18.5214235,7/25/2000,6/25/2000,18.12159722,17.53479167,17.16406452,18.72416667,15.81743056,17.04720328,18.72416667,15.11569444,16.93034204,17.24246754,82,133,188,281,91,65,116.1666667,136.0666667,149.6,155.25,155.9666667,160.9,0.438103275,0.542789628,1.600173236,1.918964237,1114,NA,914,2148.633333,2436.847458,4642,4642,2735,0.86,0.208,0.694,0.605,-0.029,-0.016,1.296,1.987,0.548166667,0.595316667,0.943,4.002,0.313033333,0.473483333,0.642466667,0.633933333,NA,NA,NA,NA,NA,NA,NA,NA
8/25/2000,19.52430556,7/26/2000,6/26/2000,17.21506944,18.46222222,17.24103905,19.52430556,15.81743056,17.06490467,19.52430556,15.11569444,16.88877028,17.345625,84,119,152,240,133,78,113.9,135.25,145.5666667,155.9333333,156.6,166.3,0.477334662,0.634730121,1.575330843,1.91485613,657,1618,952,2116.6,2431.847458,4642,4642,2757.965517,-0.166,-0.044,0.82,0.629,1.05,0.45,1.296,1.987,0.5153,0.57505,0.943,4.002,0.2906,0.46525,0.6348,0.6399,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2000,19.13680556,7/27/2000,6/27/2000,16.821875,18.26305556,17.31820341,19.52430556,15.81743056,17.07946717,19.52430556,15.11569444,16.84073092,17.12609722,124,118,119,166,108,59,114.0666667,135.5166667,143.9666667,156.9166667,156.9666667,169.8666667,0.531155308,0.409919521,1.560873453,1.914662225,632,1630,863,2083.333333,2427.932203,4642,4642,2784.413793,0.158,0.036,1.133,0.936,0.423,0.207,1.296,1.987,0.4828,0.570633333,0.943,4.002,0.2606,0.4624,0.658466667,0.6642,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2000,18.90972222,7/28/2000,6/28/2000,16.95201389,18.08381944,17.38346035,19.52430556,15.81743056,17.09323221,19.52430556,15.11569444,16.80300407,16.66526389,112,124,126,165,122,71,113.6,135.35,142.6,157.8,157.1,173,0.514585401,0.409919521,1.544396789,1.912659813,681,1599,827,2052.733333,2425.457627,4642,4642,2811.034483,0.423,0.081,1.097,0.725,0.178,0.085,1.296,1.987,0.460333333,0.574716667,0.943,4.002,0.239133333,0.462333333,0.6891,0.685533333,NA,NA,NA,NA,NA,NA,NA,NA
8/28/2000,18.05986111,7/29/2000,6/29/2000,16.51993056,17.90469668,17.43479137,19.52430556,15.81743056,17.09581829,19.52430556,15.11569444,16.7568452,16.46531957,83,50,175,152,137,112,110.5333333,134.45,139.2,156.7666667,158.3666667,174.3333333,0.499782939,0.416915942,1.539792766,1.914157536,675,1559,889,2023.266667,2421.830508,4642,4642,2834.137931,0.209,0.031,1.039,0.697,0.181,0.076,1.296,1.987,0.432666667,0.575183333,0.943,4.002,0.216933333,0.461583333,0.7177,0.706233333,NA,NA,NA,NA,NA,NA,NA,NA
8/29/2000,17.63388889,7/30/2000,6/30/2000,15.81743056,18.13979167,17.49533998,19.52430556,15.88027778,17.08738657,19.52430556,15.11569444,16.67943317,16.27700013,78,38,124,130,150,216,109,133.25,136.1333333,153.8,157.5,171.4666667,0.510059063,0.610608935,1.52302034,1.915826529,690,1547,934,1994.7,2417.694915,4642,4642,2855.275862,0.286,0.024,0.819,0.577,0.58,0.662,1.296,1.987,0.4149,0.570283333,0.943,4.002,0.1985,0.45095,0.725666667,0.7034,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2000,17.44202778,7/31/2000,7/1/2000,16.21534784,18.07666667,17.53622931,19.52430556,15.88027778,17.07680926,19.52430556,15.11569444,16.6173892,16.15709735,118,43,66,110,148,215,110.7333333,132.75,133.9,150.9333333,154.7666667,167.9666667,0.3531902,0.610608935,1.486640708,1.914764433,771,1483,2327,1970.966667,2391.322034,4642,4642,2826.172414,0.015,0.001,0.215,0.159,0.704,0.646,1.296,1.987,0.408233333,0.5588,0.943,4.002,0.193233333,0.4402,0.709366667,0.687166667,NA,NA,NA,NA,NA,NA,NA,NA
8/31/2000,17.26402778,8/1/2000,7/2/2000,15.88027778,18.01381944,17.58235431,19.52430556,15.95520833,17.06431273,19.52430556,15.11569444,16.54627115,16.10111124,95,34,42,72,234,288,112.5,130.4333333,132.6333333,146.7,148.3666667,160.7666667,0.338341673,0.912950951,1.449766125,1.910226645,784,1465,2454,1948.266667,2363.016949,4642,4642,2792.068966,-0.172,-0.015,-0.195,-0.056,1.171,1.066,1.296,1.987,0.409,0.536416667,0.943,4.002,0.1946,0.422183333,0.663833333,0.649766667,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2000,17.56076389,8/2/2000,7/3/2000,16.3525,18.03604167,17.62262977,19.52430556,15.95520833,17.05639143,19.52430556,15.11569444,16.49015309,16.39422235,55,15,76,52,263,299,111.8,126.9666667,131.4,141.9666667,142.1333333,152.5333333,0.338341673,1.245105059,1.412891542,1.905688857,788,1439,2498,1926.566667,2334.033898,4642,4642,2755.551724,-0.026,-0.002,0.15,0.041,1.27,1.412,1.296,1.987,0.403133333,0.514816667,0.943,4.002,0.193166667,0.398616667,0.6265,0.604066667,NA,NA,NA,NA,NA,NA,NA,NA
9/2/2000,15.83583333,8/3/2000,7/4/2000,16.24,17.42833333,17.60915755,19.52430556,15.83583333,17.02984977,19.52430556,15.11569444,16.45054198,16.71545833,47,21,86,41,220,239,110.5,124.0833333,130.7333333,138.3333333,137.6666667,145.9333333,0.591694985,1.316938346,1.405970492,1.900334591,805,1439,2471,1905.433333,2305.79661,4642,4642,2719.965517,0.249,0.01,0.064,0.021,1.039,0.743,1.296,1.987,0.4093,0.50165,0.943,4.002,0.1928,0.3864,0.594,0.58,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2000,17.84833333,8/4/2000,7/5/2000,17.28298611,17.01152778,17.62800246,19.52430556,15.83583333,17.04379653,19.52430556,15.11569444,16.45959059,17.032875,98,97,133,90,203,180,109.3333333,122.3333333,130.9666667,136.95,135.3333333,142.9333333,0.628853142,1.643994773,1.400288048,1.890063726,785,1439,2445,1883.633333,2277.661017,4642,4642,2685.275862,0.553,0.013,0.423,0.151,0.539,0.409,1.296,1.987,0.413633333,0.501883333,0.943,4.002,0.1882,0.3798,0.590133333,0.5714,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2000,18.19659722,8/5/2000,7/6/2000,17.82152778,15.11569444,17.64050477,19.52430556,15.83583333,17.09514491,19.52430556,15.2875,16.54978504,17.07022222,144,172,161,175,172,140,108.7666667,121.8666667,130.8666667,137.4833333,134.9666667,144.1,0.91509566,1.734746364,1.409987597,1.883366348,1000,2711,4499,1826.6,2218.355932,4642,4642,2623.62069,0.744,0.02,1.065,0.805,0.455,0.313,1.296,1.987,0.402933333,0.5067,0.943,4.002,0.162033333,0.374916667,0.610466667,0.5878,NA,NA,NA,NA,NA,NA,NA,NA
9/5/2000,18.50326389,8/6/2000,7/7/2000,17.46736111,15.35744985,17.67503487,19.52430556,15.83583333,17.14757514,19.52430556,15.2875,16.62011541,17.01326389,118,195,165,220,181,115,107.2,120.8166667,130.0333333,138.8166667,134.4333333,147.6,0.945766705,2.985486589,1.405824048,1.871729214,1160,2658,4523,1776.666667,2161.355932,4642,4642,2559.310345,1.017,0.077,1.177,0.943,0.444,0.258,1.296,1.987,0.3976,0.51625,0.757,4.002,0.133166667,0.3719,0.6349,0.610633333,NA,NA,NA,NA,NA,NA,NA,NA
9/6/2000,17.13993056,8/7/2000,7/8/2000,16.53923611,15.31604167,17.69505802,19.52430556,15.83583333,17.17797329,19.52430556,15.2875,16.66088856,16.90055555,47,32,130,156,167,143,104.4333333,118.8166667,125.9,136.9666667,133.2,148.0333333,1.116864895,2.735637336,1.414715984,1.861431189,1163,2633,4518,1727.666667,2104.491525,4642,4642,2494.310345,0.209,0.016,0.254,0.23,0.931,0.408,1.296,1.987,0.3961,0.504216667,0.757,4.002,0.126033333,0.365366667,0.612333333,0.6047,NA,NA,NA,NA,NA,NA,NA,NA
9/7/2000,17.07430556,8/8/2000,7/9/2000,15.95520833,15.64965278,17.73236126,19.52430556,15.83583333,17.2017175,19.52430556,15.2875,16.67107375,16.809625,71,30,80,59,167,125,104.1333333,117.2166667,124.9333333,135.3833333,130.3,145.8333333,5.507562202,2.282482833,1.555265817,1.903465783,1186,2633,4493,1679.433333,2048.440678,4642,4642,2430.172414,0.572,0.026,-0.336,-0.242,0.676,0.338,1.296,1.987,0.426366667,0.502483333,0.757,4.002,0.134966667,0.360166667,0.5786,0.585366667,NA,NA,NA,NA,NA,NA,NA,NA
9/8/2000,17.37902778,8/9/2000,7/10/2000,16.71944444,15.75895833,17.75434737,19.52430556,15.83583333,17.22871866,19.52430556,15.2875,16.70308995,16.71875,108,118,145,79,129,92,102.9,116.8666667,126.2333333,135.8166667,130.8333333,145.4,0.71366357,NA,1.562699371,1.86976622,1148,2685,3577,1628.2,2007.271186,4642,4642,2399.413793,0.704,0.029,1.011,0.511,0.049,0.025,1.296,1.987,0.416133333,0.5134,0.757,4.002,0.1189,0.360233333,0.610666667,0.601566667,NA,NA,NA,NA,NA,NA,NA,NA
9/9/2000,17.61998372,8/10/2000,7/11/2000,17.366875,15.88909722,17.76278433,19.52430556,15.83583333,17.25756677,19.52430556,15.2875,16.75234921,16.75872222,91,117,182,136,80,32,99.86666667,117.05,125.6,137.2333333,134.2333333,148.8666667,0.906279897,0.299916256,1.510537797,1.846829504,1422,3002,2048,1575.533333,1996.661017,4642,4642,2432.310345,0.807,0.057,1.296,0.757,-0.065,-0.029,1.14,1.987,0.399833333,0.527933333,0.637,4.002,0.095566667,0.361666667,0.656033333,0.627766667,NA,NA,NA,NA,NA,NA,NA,NA
9/10/2000,17.71090278,8/11/2000,7/12/2000,17.01298611,16.18868056,17.78604821,19.52430556,15.83583333,17.28293714,19.52430556,15.2875,16.77982606,16.88809722,49,68,140,169,91,24,96.83333333,116.35,122.2333333,137.9666667,135.8666667,153.7,1.214001157,0.996438462,1.156406608,1.862064253,1418,4429,2058,1475.166667,1985.813559,4642,4642,2514.068966,0.557,0.025,0.876,0.637,0.014,0.003,1.14,1.987,0.3892,0.536983333,0.336,4.002,0.075166667,0.362033333,0.684766667,0.6489,NA,NA,NA,NA,NA,NA,NA,NA
9/11/2000,17.86409722,8/12/2000,7/13/2000,16.73909722,17.30784722,17.82354821,19.52430556,15.83583333,17.29220797,19.52430556,15.2875,16.76086773,16.87290278,21,14,102,180,120,82,94.13333333,114.7,116.7,136.8333333,135.2666667,156.9666667,1.565694171,1.007770753,1.075337418,1.871551848,1457,4537,2027,1372.5,1976.152542,4642,4642,2600.62069,0.015,0.001,0.171,0.127,0.373,0.05,1.14,1.987,0.384,0.531016667,0.336,4.002,0.070966667,0.361216667,0.678033333,0.651466667,NA,NA,NA,NA,NA,NA,NA,NA
9/12/2000,17.60652778,8/13/2000,7/14/2000,16.60208333,18.18694444,17.8570297,19.52430556,15.83583333,17.28253436,19.52430556,15.2875,16.70803902,16.77430555,11,9,87,179,164,145,91.6,112.15,111.0333333,134.5666667,132.7,158.1,1.565694171,1.888309232,1.037963062,1.880850571,1436,4584,1957,1267.566667,1967.322034,4642,4642,2691.206897,0.169,0.005,0.382,0.167,0.809,0.091,1.14,1.987,0.3769,0.52035,0.336,4.002,0.065566667,0.359783333,0.6638,0.654,NA,NA,NA,NA,NA,NA,NA,NA
9/13/2000,17.06921296,8/14/2000,7/15/2000,16.64347222,17.49846227,17.87122105,19.52430556,15.83583333,17.2753802,19.52430556,15.2875,16.67953936,16.89572265,2,1,73,170,181,174,89.23333333,109.1666667,105.4,131.6833333,129.1,157.9666667,0.879457435,0.567732083,1.002356655,1.864036375,1480,4642,1937,1162.166667,1959.576271,1862,4642,2784.482759,-0.048,-0.001,0.045,0.017,0.747,0.143,1.14,1.987,0.3738,0.5071,0.336,4.002,0.064966667,0.357383333,0.6404,0.6498,NA,NA,NA,NA,NA,NA,NA,NA
9/14/2000,16.44715278,8/15/2000,7/16/2000,16.87388889,17.64465278,17.85699652,19.52430556,15.83583333,17.25542187,19.52430556,15.2875,16.65384723,17.14511617,89,63,53,159,175,151,90.43333333,107.7333333,102.2,130.2166667,125.0333333,158.2333333,0.50273069,2.735071261,0.974049158,1.862953018,1053,1843,3301,1135.833333,1921.474576,1862,4642,2734.206897,0.113,0.004,0.29,0.089,0.602,0.263,1.14,1.987,0.3679,0.49895,0.336,4.002,0.062133333,0.353066667,0.63,0.644,NA,NA,NA,NA,NA,NA,NA,NA
9/15/2000,18.14263889,8/16/2000,7/17/2000,17.6200716,17.30479167,17.87441543,19.52430556,15.83583333,17.26938599,19.52430556,15.2875,16.66435656,17.4675745,132,161,87,216,178,161,91.93333333,106.9666667,100.3666667,130.2166667,122,160.0666667,0.895551168,1.41605057,0.967280422,1.83229435,1069,1862,4004,1109.4,1871.728814,1862,4642,2660.344828,1.159,0.055,0.527,0.14,0.804,0.534,1.159,1.987,0.388966667,0.504866667,0.336,4.002,0.0593,0.345083333,0.620766667,0.630866667,NA,NA,NA,NA,NA,NA,NA,NA
9/16/2000,18.12222222,8/17/2000,7/18/2000,17.98606481,16.95631944,17.87895401,19.52430556,15.83583333,17.2888177,19.52430556,15.2875,16.6986814,17.86128284,79,161,104,219,155,218,91.1,105.7,98.43333333,129.2666667,120.3,160.1,5.859718795,2.668763084,1.096020319,1.906355487,1114,1862,3962,1084.466667,1823.457627,1716,4642,2587.931034,0.973,0.21,0.16,0.062,0.832,0.85,1.159,1.987,0.416066667,0.507216667,0.336,4.002,0.064233333,0.334416667,0.598366667,0.6046,NA,NA,NA,NA,NA,NA,NA,NA
9/17/2000,17.57991184,8/18/2000,7/19/2000,18.214375,15.33166667,17.85780523,19.52430556,15.83583333,17.32628846,19.52430556,15.2875,16.79477168,18.1546995,44,45,104,237,159,257,89.1,103.7833333,92.03333333,125.7333333,118.4666667,159.4333333,0.480366831,2.601599708,1.087527277,1.869882216,1092,1716,3947,1063.666667,1775.067797,1716,4642,2511,-0.001,0,-0.014,-0.005,1.339,1.923,1.159,1.987,0.4165,0.484883333,0.336,4.002,0.0644,0.302366667,0.553266667,0.540333333,NA,NA,NA,NA,NA,NA,NA,NA
9/18/2000,16.52868056,8/19/2000,7/20/2000,18.61201389,15.2875,17.78836079,19.52430556,15.83583333,17.3469748,19.52430556,15.61030068,16.90558881,18.19112963,32,7,149,195,159,217,85.2,101.6666667,85.76666667,122.2333333,118.1333333,158.7,0.480366831,2.738422456,1.068963662,1.834528335,1041,1716,3904,1041.166667,1726.542373,1480,4642,2435.551724,-0.372,-0.043,0.617,0.181,1.987,4.002,1.159,1.296,0.383533333,0.445566667,0.336,2.505,0.056933333,0.23495,0.5076,0.412966667,NA,NA,NA,NA,NA,NA,NA,NA
9/19/2000,16.62263889,8/20/2000,7/21/2000,18.34097222,15.61030068,17.73108301,19.52430556,15.83583333,17.3638471,19.52430556,15.81743056,16.99661119,18.20631944,61,9,168,227,151,207,81.63333333,100.1666667,78.5,118.9333333,118.7,159.3666667,0.480366831,0.650344633,1.055318353,1.796894074,619,1161,2928,1023.1,1687.40678,1480,4642,2374.62069,0.026,0.001,1.14,0.336,0.986,2.505,1.159,1.296,0.3464,0.429566667,0.315,1.191,0.045766667,0.193216667,0.512733333,0.340666667,NA,NA,NA,NA,NA,NA,NA,NA
9/20/2000,16.66263889,8/21/2000,7/22/2000,17.80222222,15.91083333,17.6930969,19.52430556,15.83583333,17.3763772,19.52430556,15.81743056,17.05965749,18.30827778,46,5,138,163,128,187,78.56666667,98.8,73.23333333,115.9,119.0333333,158.5666667,0.480366831,2.154325015,1.040647876,1.794061111,597,1158,2978,1004.4,1647.050847,1480,4642,2311.862069,-0.063,-0.001,0.68,0.315,0.503,1.191,1.159,1.296,0.321633333,0.420133333,0.21,0.943,0.035233333,0.17335,0.518633333,0.311466667,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2000,15.57111111,8/22/2000,7/23/2000,18.06201389,16.4362266,17.61006681,19.52430556,15.57111111,17.3619586,19.52430556,15.57111111,17.1138504,18.2901597,71,26,124,90,75,138,76.8,98.73333333,71.1,114.0333333,120.6666667,156.9666667,0.480366831,27.49908733,1.028822138,1.766161808,642,1151,3025,987.4333333,1606.661017,1480,4642,2247.241379,-0.332,-0.001,0.346,0.135,-0.215,-0.423,1.159,1.296,0.299033333,0.418183333,0.21,0.943,0.0307,0.180383333,0.537333333,0.330066667,NA,NA,NA,NA,NA,NA,NA,NA
9/22/2000,15.483125,8/23/2000,7/24/2000,18.72416667,17.61756944,17.50203209,19.52430556,15.483125,17.32638453,19.52430556,15.483125,17.15073697,18.52682637,46,48,112,108,141,181,74.6,97.15,69.1,111.8166667,119.7,154.5333333,0.336582069,0.69217034,1.018264635,1.313453387,650,1144,2969,970.9666667,1567.355932,1480,4642,2184.310345,-0.406,-0.005,0.333,0.098,0.174,0.212,1.159,1.296,0.2744,0.408516667,0.21,0.943,0.027266667,0.176766667,0.542633333,0.326266667,NA,NA,NA,NA,NA,NA,NA,NA
9/23/2000,15.53361111,8/24/2000,7/25/2000,18.5214235,18.12159722,17.40243834,19.52430556,15.483125,17.28325143,19.52430556,15.483125,17.16406452,18.79374304,37,19,82,133,188,281,73.1,94.63333333,65.3,107.45,116.1666667,149.6,0.518228661,1.222606462,1.020935482,1.310554359,676,1114,NA,956.3666667,1552.5,1480,4642,2148.633333,0.095,0.001,0.86,0.208,0.694,0.605,1.159,1.296,0.2489,0.398533333,0.21,0.943,0.020366667,0.1667,0.548166667,0.313033333,NA,NA,NA,NA,NA,NA,NA,NA
9/24/2000,16.68819444,8/25/2000,7/26/2000,19.52430556,17.21506944,17.3079013,19.13680556,15.483125,17.27447018,19.52430556,15.483125,17.24103905,18.9632847,24,14,84,119,152,240,71.1,92.5,61.8,103.6833333,113.9,145.5666667,0.571108138,0.964877006,1.024061264,1.299696054,872,657,1618,963.5333333,1540.066667,1480,4642,2116.6,0.183,0.002,-0.166,-0.044,0.82,0.629,1.159,1.296,0.260533333,0.387916667,0.21,0.943,0.0219,0.15625,0.5153,0.2906,NA,NA,NA,NA,NA,NA,NA,NA
9/25/2000,17.02898378,8/26/2000,7/27/2000,19.13680556,16.821875,17.23764058,18.90972222,15.483125,17.27792199,19.52430556,15.483125,17.31820341,18.83042359,60,31,124,118,119,166,68.96666667,91.51666667,58.9,101.4333333,114.0666667,143.9666667,0.58251518,1.008885328,1.02577326,1.293323356,867,632,1630,971.3666667,1527.35,1480,4642,2083.333333,0.684,0.006,0.158,0.036,1.133,0.936,1.159,1.296,0.278066667,0.380433333,0.21,0.943,0.0209,0.14075,0.4828,0.2606,NA,NA,NA,NA,NA,NA,NA,NA
9/26/2000,17.24576389,8/27/2000,7/28/2000,18.90972222,16.95201389,17.1821753,18.50326389,15.483125,17.28281783,19.52430556,15.483125,17.38346035,18.65291667,110,32,112,124,126,165,68.9,91.25,55.83333333,99.21666667,113.6,142.6,0.715402314,0.637903621,1.032467157,1.288431973,864,681,1599,977.4666667,1515.1,1480,4642,2052.733333,0.967,0.021,0.423,0.081,1.097,0.725,1.159,1.296,0.2962,0.378266667,0.21,0.943,0.0189,0.129016667,0.460333333,0.239133333,NA,NA,NA,NA,NA,NA,NA,NA
9/27/2000,17.13041667,8/28/2000,7/29/2000,18.05986111,16.51993056,17.15119382,18.50326389,15.483125,17.29299259,19.52430556,15.483125,17.43479137,18.23646111,110,62,83,50,175,152,69.8,90.16666667,56.23333333,97.71666667,110.5333333,139.2,0.715402314,1.013231831,1.039654469,1.289723618,790,675,1559,981.3,1502.283333,1480,4642,2023.266667,0.257,0.007,0.209,0.031,1.039,0.697,1.159,1.296,0.2978,0.365233333,0.21,0.943,0.0181,0.117516667,0.432666667,0.216933333,NA,NA,NA,NA,NA,NA,NA,NA
9/28/2000,17.24481481,8/29/2000,7/30/2000,17.63388889,15.81743056,17.13822468,18.50326389,15.483125,17.31678233,19.52430556,15.483125,17.49533998,17.86190556,238,217,78,38,124,130,75.13333333,92.06666667,62.2,99.16666667,109,136.1333333,0.92609632,1.44457917,1.053522378,1.288271359,811,690,1547,985.3333333,1490.016667,1480,4642,1994.7,0.597,0.009,0.286,0.024,0.819,0.577,1.159,1.296,0.308166667,0.361533333,0.21,0.943,0.0176,0.10805,0.4149,0.1985,NA,NA,NA,NA,NA,NA,NA,NA
